repository,relative_path,source_location,source_role,bytes,nonblank_loc,sha256
therepanic/trustwin-casino-project,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/UsersTable.java,src,generated schema,11578,236,c2e43249b3e2189d82ecb7489e2634fc2d6e074f7f7e1e8f55579546868bfe83
therepanic/trustwin-casino-project,game-miner-service/src/main/java/eu/panic/gameminerservice/generatedClasses/tables/WithdrawalsTable.java,src,generated schema,7044,174,1663ca38527d2e7e16d6a1d260d090a5d404dc4dbb117ff92ba501af36ca4ab4
therepanic/trustwin-casino-project,game-miner-service/src/main/java/eu/panic/gameminerservice/template/repository/implement/GameRepositoryImpl.java,src,application/query source,1921,37,61aba6ba98b7c14ed0acdcc8995285125c294a39c4c34cc437b9e46b17a9f297
therepanic/trustwin-casino-project,game-miner-service/src/main/java/eu/panic/gameminerservice/template/repository/implement/UserRepositoryImpl.java,src,application/query source,774,19,bac83b036843ed4d4b4a8ca73e807cc2fdb177986f87078f7fab9a054765ab15
therepanic/trustwin-casino-project,game-overgo-service/src/main/java/eu/panic/gameovergoservice/configuration/JooqConfiguration.java,src,application/query source,1583,43,2ed4c00fc16bb22d1df0bb5b8d9185fab9c04478ab4b2f9eacc1ff40e00ca07c
therepanic/trustwin-casino-project,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/GamesTable.java,src,generated schema,7127,179,dff089f65bf92991e609cd554b093616329a9fbfdfd27794f22736a94018dd80
therepanic/trustwin-casino-project,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/MessagesTable.java,src,generated schema,5709,155,62750f16125e0910d5ccf9b7512056bffa6a72b7b501c65a321c6c130a444062
therepanic/trustwin-casino-project,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/ReplenishmentsTable.java,src,generated schema,6324,161,6d64109e5dcf176d62b19ac9cc97533dfca6c5242e586fcb9fdffb7c06f8ce78
therepanic/trustwin-casino-project,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/SignInHistoryTable.java,src,generated schema,6314,161,aad842373de0597157416a3c17fddec0974a0666055e4f508b195f1f8d64bdc7
therepanic/trustwin-casino-project,game-overgo-service/src/main/java/eu/panic/gameovergoservice/generatedClasses/tables/UsersTable.java,src,generated schema,11582,236,a5d83106139b0f051e20478ff0f619ad0c517df645c181798dafe31a6e6e1d9d
therepanic/trustwin-casino-project,game-overgo-service/src/main/java/eu/panic/gameovergoservice/template/repository/implement/GameRepositoryImpl.java,src,application/query source,1938,37,b857ad5aa65ca10ba5b6fac9885bb6f8f13c7b1144c382d65ea61297fb571c29
therepanic/trustwin-casino-project,game-overgo-service/src/main/java/eu/panic/gameovergoservice/template/repository/implement/UserRepositoryImpl.java,src,application/query source,777,19,bd5193ac17037351e0012acacfedb6802cb7f8f0501dabd4acc7bd46bd634f6d
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/configuration/JooqConfiguration.java,src,application/query source,1582,43,dddc1e01170623b15e06b5b67819223048433f13cd9277a6c45c83e3339cfbd9
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/GamesTable.java,src,generated schema,7123,179,d6b4e29ddc5812dd6d07c7ec6a1d56d821e04b42ff6ec8581f8157c1916a4cb3
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/MessagesTable.java,src,generated schema,6030,165,d38b62988675187c2874d2ede852ae9dc2725a62343a062464cdaaf7d6e44d0f
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/NotificationsTable.java,src,generated schema,5894,155,510770a8696ab2e35aacf6d3d292b8b3bd4c9cfed3eb41ef524f1a4103d38d83
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/ReplenishmentsTable.java,src,generated schema,6866,171,947d967954bf55cf7b7478b6666ddc3d09fa6add55e61e235421e3d808bf9a21
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/SignInHistoryTable.java,src,generated schema,7213,173,a669ddfb0ebbb99a6e1a305ee616b672f627ffffe7445faa9f212fe13b008356
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/UsersTable.java,src,generated schema,11578,236,72749e61733c6111e0de84726c224385381f80177cfda21a02024b5bf8ddc38c
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/generatedClasses/tables/WithdrawalsTable.java,src,generated schema,7044,174,5b6b5df6becd06a5ff955ca16eab28914d9c7dfa886c64ef829540064109bf68
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/template/repository/implement/GameRepositoryImpl.java,src,application/query source,1832,36,bac698487b04559ab7d8bdff5165d3f46bd3f2340ee336336aab352d04202bb5
therepanic/trustwin-casino-project,game-tower-service/src/main/java/eu/panic/gametowerservice/template/repository/implement/UserRepositoryImpl.java,src,application/query source,775,19,5169ca97e0d070949aa6d1fc115b05271389f3151a0443a00fec75d870605b1f
therepanic/trustwin-casino-project,management-game-service/src/main/java/eu/panic/managementgameservice/configuration/JooqConfiguration.java,src,application/query source,1587,43,f519c16bc91d4de04c545042bf1aa3850b92fd5f189bb719539ea28c1e36e0d9
therepanic/trustwin-casino-project,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/GamesTable.java,src,generated schema,7143,179,98a85e5f8df7436e71fc577fb81e536c18d182aa1410243820c4df80cba46ef8
therepanic/trustwin-casino-project,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/ReplenishmentsTable.java,src,generated schema,6864,171,2a84754e8db87531d99e395975abd0e6f8b92cf3f7f4b50de625409c47b36064
therepanic/trustwin-casino-project,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/SignInHistoryTable.java,src,generated schema,7233,173,c8a077a9f14fab762e83a018da3eb6d158e7fe12bc5e72abac6f3e8e76f7f4b3
therepanic/trustwin-casino-project,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/UsersTable.java,src,generated schema,11532,236,be172c9678342281c650837107b35fe0556eb415cb1a9298885b1de341207e94
therepanic/trustwin-casino-project,management-game-service/src/main/java/eu/panic/managementgameservice/generatedClasses/tables/WithdrawalsTable.java,src,generated schema,7067,174,1c67e8c925fd3f0c91cf13f7d0222686bb89e1d4315092fa7158273578b4eeef
therepanic/trustwin-casino-project,management-game-service/src/main/java/eu/panic/managementgameservice/template/repository/implement/GameRepositoryImpl.java,src,application/query source,1098,27,389d99217b3b7087c414da617967fbc3535d269a1a823d992719a8ba8c75937d
therepanic/trustwin-casino-project,management-game-service/src/main/java/eu/panic/managementgameservice/template/repository/implement/ReplenishmentRepositoryImpl.java,src,application/query source,954,20,cddb17a00c8c62b30e8960556d0ec9cc173c884c4fa06416af1ec6c99689d644
therepanic/trustwin-casino-project,management-game-service/src/main/java/eu/panic/managementgameservice/template/repository/implement/UserRepositoryImpl.java,src,application/query source,1432,34,3d4ddfb24e83c2c203da38842e87d1baf76b3232592a5f3ba91082f9b7add486
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/action/AuthenticationAction.java,src,application/query source,8093,228,73edaa46ba6ff8a26a3c1af6d8074d31266aff9742c0aad442c03d8a575a5122
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/action/BaseAction.java,src,application/query source,14613,437,c6c3399f0e9abc2f18af9f74ae08725132be7fa07285911f2e27b68e57f1caf8
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/action/FederatedAuthenticationAction.java,src,application/query source,9006,247,1deddc41b3385d39850755990168b14e8432937fcf30fdbfe3ed236968e0d7b6
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/action/interceptor/SessionInterceptor.java,src,application/query source,8183,181,ed8628d3f8333d4549daa7ec2e3905bf74df7985c69947a3203306a9c5a208e4
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/blo/SessionBlo.java,src,application/query source,3981,116,378c93faa1612f03d9f0e5e51e1a8da25f574b0b3ff94db86c4a414885a8f542
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/blo/SessionBloGateway.java,src,application/query source,3282,91,559ec01873e26aa1efffde84810b3f21cfb814f0f53096b3ef656c65097f56a6
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/blo/UserManagementBlo.java,src,application/query source,2536,66,46c6f04eac7cae2a28b4ce6d579fa470dbd4bc71f084b21db16f364ceea4acba
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/construct/ItemVo.java,src,application/query source,3989,151,b88ae5fe736d085b28d56c88e9a79e5387c1b909ae025ccad3e848d1660212af
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/CommonDao.java,src,application/query source,8725,221,bf8959d537ca7546a131357b1a70505f44a57d694e2c73157e272045596aa15e
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/CommonDaoGateway.java,src,application/query source,4566,125,d3a7b5c8d6f28488ee790f38845ff1394c9b4ec9d9c7848dbb5cac61abd8ecfe
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/DatabaseListener.java,src,application/query source,6981,179,4ea0a7facb6b56c8a67c2de5648e58586e05513f65b15a62334c0389c892adaa
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/DatabaseManager.java,src,application/query source,7612,201,95f1f1540128ca9a476a93a592071b656be6d1d12f82d7b1eb7f0250b7e230b7
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/PermissionsDao.java,src,application/query source,3095,76,f09a71953765770fbb924c5ef69ab7b5d9bfddaaec20477808e120d4149a2fb1
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/SessionDao.java,src,application/query source,7665,191,29898e9053f726a2f402e5b4fb150e4426cb08ee5ecc5ba182775fad4fca5b49
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/SessionDaoGateway.java,src,application/query source,2725,73,ba19256c10e34a66ffe85400fa574ecfd6cfffc56ad4848c215acda938000867
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/jooq/tables/Files.java,src,generated schema,5388,171,301838630cbbc94cbbeb43ccd728a6dee10914712df0f74ab299bcee92ce3406
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/jooq/tables/GroupPermissions.java,src,generated schema,6136,171,bf549034a19c666b99f2ff0f17f524faa0b6611413a35c173b1c95793f02d173
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/jooq/tables/Groups.java,src,generated schema,5477,171,b058d51a07ec8ae81368f259517235086e13e8f8edf4eb290a4a2572da63a359
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/jooq/tables/ProjectFiles.java,src,generated schema,5857,173,e494dcf830962a7be286156db803d1d51ac50fde4e924f5e214361f77911abb1
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/jooq/tables/Projects.java,src,generated schema,5544,171,ffbbc548982779aa4ee7d64e3d9a5f0f0a108e836c21c50cbde2c1c51e181780
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/jooq/tables/Sessions.java,src,generated schema,4515,146,66498cbe5bc698f749ae9ab33456dc388da1640e19d27622144070128b737c21
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/jooq/tables/SqliteSequence.java,src,generated schema,4205,121,fe2b45ca0e5ecd4d94fff69bfc3f84db9ef28881028d72e698753498640da4ac
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/jooq/tables/UserGroups.java,src,generated schema,5859,173,c0f727850ea0245ef5d2c1a3173986469a8ee12ee2b7109193f96d686e37e75e
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/dao/jooq/tables/Users.java,src,generated schema,5102,160,2092db221fde4817daae15c98443be795af193269fa00705c9f733ebbaa8751e
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/util/CommonUtils.java,src,application/query source,2963,89,940fca9c088a67069c8d99660a033d3389dc4cc3372741e6254b80c0467db71f
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/vo/FileVo.java,src,application/query source,5923,214,7759650e2e3927a6cd5ca55fdf6c71841382560c141d3812b3c27c058a9cdc4c
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/vo/PermissionsVo.java,src,application/query source,4877,168,816ea6c350a3e6683c0305d51a8bdee95596a03031d5de9d256a2d856f8389cd
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/vo/ProjectVo.java,src,application/query source,2419,115,4f0ebb3d57daac7221900e66b285b756a5da0fb43a685e5251dcb3f9b31854a1
theronielanddaronpodcastshow/svja,src/main/java/local/rdps/svja/vo/UserVo.java,src,application/query source,3054,145,90b167239cabc808098b05e4d8a52880a30fff307cae7e42def632182e6361a1
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/SqlConnectionManager.java,src,application/query source,1573,42,47690c6b5dde496e109c74736ba5dd92d59cd78585b7e5536a43f158d6e878ce
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/AddDimension.java,src,generated schema,5392,132,9ddeef4e8e60bf3fbce97e965ac068d0b02faa5088e4c322a46620015834c43a
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/AddressTransaction.java,src,generated schema,3560,106,028ccb3afbf8a4a5c81e53ea5ea978ef40f2ee5ce521238a1c83e099830bb4f6
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/AlterJobSchedule.java,src,generated schema,6157,140,42c1c202f212d82832a6ba064b090b46f1ae3e3cdef562dd8b2ca6e25302373d
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/ChunkRelationSize.java,src,generated schema,5810,142,9f3885560f25e0a1e5ec894ca57e025db113682eafe188086653dc8fde71edca
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/ChunkRelationSizePretty.java,src,generated schema,6007,142,9f0522d2d90cb64e2616e12c6ff07775a47933acc9c65317c184d8c443e5ac73
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/CreateHypertable.java,src,generated schema,7409,144,afe95d0974796f4bde26851c4e77e4a9d725a9d7b6fa3a278797ed4837e5560f
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/DropChunks.java,src,generated schema,4691,118,72f8725ebedc763b9c54058cf41187c8e00242ab2dc588c888095e840ef54ee0
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/HypertableApproximateRowCount.java,src,generated schema,4450,114,f65d304785cc10ed437d4bb31c4f870dc14f4d85aee3ad878cd2bf56d9b1165c
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/HypertableRelationSize.java,src,generated schema,4342,118,980a8c273fd078aa5f06f43aabccbf7a83b80ae522c76a5300b09d06ef73f144
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/HypertableRelationSizePretty.java,src,generated schema,4549,118,4698556152e194435c3a814cfd0359ae1b51fd5efea3dd30b07836d7d8092066
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/ShowChunks.java,src,generated schema,4048,111,5cddab756f03a148f6e54b1e8418003af4292d145c1cf4012c2c9ec9d123bee7
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/ShowTablespaces.java,src,generated schema,3445,106,8f7e569dc9365a78875cdd1e06f3ff08507dd7452aa151212bf62a9dedf2cab3
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/Transaction.java,src,generated schema,4549,128,67829a0207af6b6296153dc527e570f675a26d158f768008ff14e0527f88ee09
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionApproveAllowance.java,src,generated schema,4099,111,fd7a2ac6a55aebc1a4b7fd162f7101ccf98b92d30c77400a068a6a220f974c62
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionApproveExternalTransfer.java,src,generated schema,4601,115,5b80ecbac4545129490a4e4152df29369da4f7eac84d4270861bb808fd4b9200
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionBurn.java,src,generated schema,3486,107,4116ffadd85217c25b6199ba79a97ad62aaa208cdd5e855941170ebcdc79cd40
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionChangeComplianceManager.java,src,generated schema,4029,106,4c1435dd501961503142ca3aef0f4f3f931d4e78b77c20be604ba635bb158ebf
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionChangeEnforcementManager.java,src,generated schema,4060,106,c87873703f87a22c724d7693ea7749cbbb6f5b1de69e24ebd25de93ab8c98c34
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionChangeSupplyManager.java,src,generated schema,3910,106,35a4d470422995d2181be53d149757f256501d1fabd4fd97954c25dbd9c1e618
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionConstruct.java,src,generated schema,5209,131,ee3c7c368be593a8b22366d5050f837db3a1428af386c2ba3aa199ee1a412fdf
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionDecreaseAllowance.java,src,generated schema,4131,111,1714db57f09188af6a0bc98ba3376fc798e20adec7a404582194e7d1b96da1d9
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionExternalTransfer.java,src,generated schema,4619,119,cc85a4a5420ac79dfa582dd636aab66cecd2369e60128d9895d86031edd76555
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionExternalTransferFrom.java,src,generated schema,4766,119,b0e50db6f9ae2eb8fdc3e871148d1cce9700be096a38138a8ac7d546dcaff952
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionFreeze.java,src,generated schema,3493,106,9d3c8fafe2dabcdf2c212c5d691b8286dfb584e01f26d0cb20b151e8f9388ef4
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionIncreaseAllowance.java,src,generated schema,4131,111,11284f510c2e1254bbc303b8cd4f0e28f6aca90424f518357ce7dd5309b0d106
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionMint.java,src,generated schema,3485,107,504feb62158507d70b2bfc19e077f3e7de7640fe97d0b3cbf284d1a0490088f2
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionProposeOwner.java,src,generated schema,3688,106,680b680b8c9447a8b41f21e289d9288b9d464a0621905721c96edf9cc2de9867
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionSetKycPassed.java,src,generated schema,3699,106,bcd4dfe88b933f4e9b2f5f978b8e0c2f2a2b3eaf6f10673c24c9d1767db0e00b
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionTransfer.java,src,generated schema,3840,111,694e11d930f74f60b20147889af0c8eaed42ff669c3d475272dbc532c738fd4e
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionTransferFrom.java,src,generated schema,4212,115,9a313fa99e4e29048a6077496a1f281c7362f244ca1bcd687420db1021f0c2ff
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionUnfreeze.java,src,generated schema,3553,106,47ebd5160e312f08f9a1be7de9c2f011620e476afeb7cb5e39bef7da8998647a
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionUnsetKycPassed.java,src,generated schema,3761,106,447c375f7dd1f30e631be0cdb801d3a5bf3b44c32a69331affcb2339814d77f4
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/db/tables/TransactionWipe.java,src,generated schema,3713,111,588a9988d05b1b8f8cc6659c9ba0c37e662ee2b4a45215dfa1aecfea8685bf2a
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/ApproveAllowanceTransactionDataRepository.java,src,application/query source,2254,51,c3a3ed4f8358600ea1181644f74977b2ee7071d9bfdb5cc90a5f225fc6ba722c
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/ApproveExternalTransferTransactionDataRepository.java,src,application/query source,2484,54,3cc2a9bc4c654bf4261c91aab1ac76a7c6302e7dcccf8e25392298c774d7a923
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/BurnTransactionDataRepository.java,src,application/query source,1927,46,93b5a7926dd4f95e2b75b4dff13ea079b09f45e8cedf1c6b7b3e9a9d9132d51c
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/ChangeComplianceManagerTransactionDataRepository.java,src,application/query source,2203,48,25f72224583e726c9aeae6e2bce812b7229b32cec8fda262353e7651a60bb2bc
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/ChangeEnforcementManagerTransactionDataRepository.java,src,application/query source,2215,48,43766bafd9daf235a8589a2706b70d03d9644b9f184a766949a3c6bae97b3ebf
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/ChangeSupplyManagerTransactionDataRepository.java,src,application/query source,2155,48,49fba1f0ac0e0552c3109673e53c5737a887d6080444e73ca1086e84452cf14a
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/ConstructTransactionDataRepository.java,src,application/query source,2984,64,a5397f2d579dd40c8706d860a5ca2879fba75e204956eb22ef316de411f105a9
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/DecreaseAllowanceTransactionDataRepository.java,src,application/query source,2267,51,dece45a7fe4cd0f5b0d7cfed75d50fa759e8af448d09490734af5d99ab993eff
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/ExternalTransferFromTransactionDataRepository.java,src,application/query source,2689,58,63f2f793945dbf50e20ac9f7fe36c2584c2e8cb17de859f2b8d2d1482edb042f
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/ExternalTransferTransactionDataRepository.java,src,application/query source,2623,58,f4e3d995d21b2295d1463ce42ef4a618d5b441307133e1c7fc618bff216d43bc
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/FreezeTransactionDataRepository.java,src,application/query source,1989,48,659333f98531953059b8e0d97a2f50ccf2a313e5c136929ce0b7e24bb418c2dd
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/IncreaseAllowanceTransactionDataRepository.java,src,application/query source,2267,51,84484ae4d2e538d9966674f80e81fe681487777c5d10a74e889fc5d0214ea713
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/MintTransactionDataRepository.java,src,application/query source,1927,46,4c12520c052ebcbe81d36426fc79b924857b097c3abb2cb0000d0757de248a62
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/ProposeOwnerTransactionDataRepository.java,src,application/query source,2066,48,cc1f45a17ae72d3954b13701ceb99e3716430b754b88a98d0f45d61fbdc124c2
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/SetKycPassedTransactionDataRepository.java,src,application/query source,2071,48,e18c5a84f2eceb6d44eecc4fcd794c108612e47c0ede88a1f18c6afb3cf6e3cd
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/TransactionDataRepository.java,src,application/query source,1910,40,7109ba19cbf8d613176e013554a5a049df5bd96cd48e9b933ebdd3365ae8176c
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/TransactionRepository.java,src,application/query source,8692,156,6b4158995db1c0b29c8e7f6b1cef46ad7e10324234f4a939ce8b4d3cbdc94425
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/TransferFromTransactionDataRepository.java,src,application/query source,2318,54,a66341939219a07ca9116d47ed7c10dfb3a036a45a7b01a31bc4741cb4814db5
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/TransferTransactionDataRepository.java,src,application/query source,2125,51,884c2173492a8f8628d2406336e989e41ac005a341101b6df5a09d6271a90284
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/UnfreezeTransactionDataRepository.java,src,application/query source,2013,48,e6278da14f35fe0874a8e8f36986597246b4550c2dd938f217d9b312f2fcf247
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/UnsetKycPassedTransactionDataRepository.java,src,application/query source,2095,48,974074ee0e73584d0cfa6850b90942c476d4e89ccc077580be83e7a877dda5e4
thomascherickal/hedera-stable-coin,src/main/java/com/hedera/hashgraph/stablecoin/app/repository/WipeTransactionDataRepository.java,src,application/query source,2092,51,7ad930d1d21c3c9c08c5d362893a912561100e0f527853f586ccca14a6860570
tmtsoftware/aps-procedure-read-benchmarking,src/main/java/com/example/App.java,src,application/query source,13819,222,bb1561a7884d47c104901b8b3e11493994753694e6f9729a05cc58c898d2f9d6
tmtsoftware/aps-procedure-read-benchmarking,src/main/java/com/example/ArchiveProcedureData.java,src,application/query source,5461,115,977bccfb9a570951ec601f187789ec26401e8fa72ccb38f33b2171c582fe16f3
tmtsoftware/aps-procedure-read-benchmarking,target/generated-sources/jooq/com/example/jooq/generated/tables/Archiveprocedureview.java,target/generated-sources,generated schema,6034,147,7572996938d699743a1801748957755eb89f1edcd758387d0a34a9c86ab21524
tmtsoftware/aps-procedure-read-benchmarking,target/generated-sources/jooq/com/example/jooq/generated/tables/Proceduresummaryview.java,target/generated-sources,generated schema,5545,139,02814998e487c213c483927a69edee4e823d30125cbc39cca860a9b263929cb7
toannv6895/searchable,src/main/java/com/toannguyen/searchable/configuration/JooqConfiguration.java,src,application/query source,1215,26,dcb4f876b9ef6843d6cbc4d0a81468221dcac65eab9779127ffe9650c99647bc
toannv6895/searchable,src/main/java/com/toannguyen/searchable/criteria/CustomerJooqCriteria.java,src,application/query source,1215,28,610b4a9f1abb3ee836a639e4302aa91300808b51637035bed35cc1de56504b29
toannv6895/searchable,src/main/java/com/toannguyen/searchable/mapper/CustomerJooqMapper.java,src,application/query source,744,15,0b19a3333cbb2920bff805291fb1a167dc26fc1d03db748ac0ab6b1940401093
toannv6895/searchable,src/main/java/com/toannguyen/searchable/repository/CustomerJooqRepository.java,src,application/query source,849,26,44412e144d9cfe1f539d22ddb19fd5653cdf0aba13e1b972ace71f9a40c0ba3d
toannv6895/searchable,src/main/java/com/toannguyen/searchable/search/JooqQueryService.java,src,application/query source,3971,86,0fdc51172f1a9ff0d659306241c75c273e2ee7d691064675e278de1d78a89300
